
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2024-05-24;56.121,79;4560922299912;58.137,64;4041965987012;53.377,67;5507114061627;56.801,66;1554852804668;89.787,12;1121142829894;52.416,03;3759600809670;57.687,55;225513528737
2024-05-25;56.121,79;4560922299912;58.137,64;4041965987012;53.377,67;5507114061627;56.801,66;1554852804668;89.787,12;1121142829894;52.416,03;3759600809670;57.687,55;225513528737
2024-05-26;56.121,79;4560922299912;58.137,64;4041965987012;53.377,67;5507114061627;56.801,66;1554852804668;89.787,12;1121142829894;52.416,03;3759600809670;57.687,55;225513528737
2024-05-27;56.147,38;4565761702877;58.169,48;4047881914153;53.414,72;5512516486822;56.836,48;1555803381244;89.849,82;1121999940197;52.425,31;3758790410999;57.733,48;225994468383
2024-05-28;56.162,40;4569588082235;58.156,18;4049870642416;53.406,29;5516500190430;56.824,49;1554714950818;89.838,05;1121685261716;52.416,43;3756562127403;57.733,78;225952235357
2024-05-29;55.900,76;4550032896343;57.883,16;4032980234762;53.159,28;5490694191452;56.576,92;1547905611237;89.455,50;1116615531759;52.185,38;3738979369100;57.460,35;224841003166
2024-05-30;55.642,47;4532682557626;57.617,10;4014375451213;52.881,01;5465843023602;56.321,07;1540890876151;89.057,34;1112905042350;51.950,84;3722531691351;57.212,60;223955932565
2024-05-31;55.693,77;4535903444224;57.685,57;4018266749413;52.910,97;5465740291288;56.377,31;1541547855495;89.097,42;1113105835855;52.013,82;3726629484353;57.256,37;224017634364
2024-06-01;55.693,77;4535903444224;57.685,57;4018266749413;52.910,97;5465740291288;56.377,31;1541547855495;89.097,42;1113105835855;52.013,82;3726629484353;57.256,37;224017634364
2024-06-02;55.693,77;4535903444224;57.685,57;4018266749413;52.910,97;5465740291288;56.377,31;1541547855495;89.097,42;1113105835855;52.013,82;3726629484353;57.256,37;224017634364
2024-06-03;55.804,28;4536554704967;57.795,43;4026793784208;53.038,33;5475247098703;56.501,16;1544495165336;89.267,88;1119578829640;52.138,38;3725353105982;57.353,01;227210970072
2024-06-04;56.077,35;4561424016212;58.088,62;4049403525106;53.306,09;5504813397091;56.746,66;1551473751148;89.653,55;1124110846966;52.377,33;3739806544669;57.601,92;228510157948
2024-06-05;56.319,33;4587336358458;58.355,74;4062502429137;53.542,48;5533549440256;56.968,44;1557152084577;90.011,51;1128209809965;52.608,16;3756221931428;57.811,40;230488058855
2024-06-06;56.473,60;4597018614349;58.527,29;4074739102896;53.708,04;5551463061791;57.135,18;1569265943768;90.226,03;1130898935959;52.757,96;3767569531944;57.971,53;230998129085
2024-06-07;56.570,97;4602759718065;58.613,28;4080086176470;53.791,40;5556085639465;57.215,86;1571494986673;90.360,26;1134927789102;52.843,24;3775958462232;58.048,00;231337155995
2024-06-08;56.570,97;4602759718065;58.613,28;4080086176470;53.791,40;5556085639465;57.215,86;1571494986673;90.360,26;1134927789102;52.843,24;3775958462232;58.048,00;231337155995
2024-06-09;56.570,97;4602759718065;58.613,28;4080086176470;53.791,40;5556085639465;57.215,86;1571494986673;90.360,26;1134927789102;52.843,24;3775958462232;58.048,00;231337155995
2024-06-10;56.421,95;4588435574874;58.415,58;4066284517946;53.610,19;5532339879203;57.054,59;1566986617127;90.168,47;1132782607141;52.670,48;3763083248456;57.909,56;230872098693
2024-06-11;56.434,11;4583626466921;58.428,81;4059396183150;53.622,98;5528266951864;57.082,06;1567750744608;90.216,31;1133880155854;52.688,22;3762875655985;57.928,21;230975403504
2024-06-12;56.430,13;4586555801798;58.443,04;4060752679580;53.620,39;5526411915970;57.075,10;1568249567939;90.162,53;1134089903790;52.707,93;3764585073735;57.910,05;230999893911
2024-06-13;56.618,08;4608083374925;58.647,83;4075754833020;53.809,95;5547854643925;57.290,03;1574899156493;90.415,11;1136229288812;52.893,73;3778896975438;58.090,50;232030900153
2024-06-14;56.619,07;4613113489213;58.650,07;4077219604037;53.830,90;5549535066545;57.274,61;1577391871623;90.394,08;1137155716869;52.914,58;3776931615471;58.065,47;232217562786
2024-06-15;56.619,07;4613113489213;58.650,07;4077219604037;53.830,90;5549535066545;57.274,61;1577391871623;90.394,08;1137155716869;52.914,58;3776931615471;58.065,47;232217562786
2024-06-16;56.619,07;4613113489213;58.650,07;4077219604037;53.830,90;5549535066545;57.274,61;1577391871623;90.394,08;1137155716869;52.914,58;3776931615471;58.065,47;232217562786
2024-06-17;56.630,21;4610786134177;58.670,87;4076997385493;53.842,03;5546564237109;57.291,04;1577051302973;90.406,07;1144490003372;52.924,04;3769647479376;58.074,34;235120639346
2024-06-18;56.367,44;4593730231348;58.371,83;4057185077606;53.578,55;5520355341570;57.044,32;1572112499384;90.041,84;1141084716211;52.661,20;3752872594413;57.840,42;234590568455
2024-06-19;56.356,79;4592504700828;58.366,89;4055681663049;53.576,24;5520086910102;57.030,72;1572950886155;89.959,85;1140433666264;52.670,42;3754130311377;57.813,34;234754530358
2024-06-20;56.356,79;4592504700828;58.366,89;4055681663049;53.576,24;5520086910102;57.030,72;1572950886155;89.959,85;1140433666264;52.670,42;3754130311377;57.813,34;234754530358
2024-06-21;56.020,92;4561406484428;57.995,12;4025212952918;53.255,14;5484665391350;56.685,63;1562754661165;89.436,18;1133893147072;52.342,26;3729758482432;57.470,72;233286674373
2024-06-22;56.020,92;4561406484428;57.995,12;4025212952918;53.255,14;5484665391350;56.685,63;1562754661165;89.436,18;1133893147072;52.342,26;3729758482432;57.470,72;233286674373
2024-06-23;56.020,92;4561406484428;57.995,12;4025212952918;53.255,14;5484665391350;56.685,63;1562754661165;89.436,18;1133893147072;52.342,26;3729758482432;57.470,72;233286674373
2024-06-24;56.016,92;4555216455111;57.960,88;4011376910662;53.247,58;5464746224068;56.698,41;1562143254447;89.457,09;1134182854354;52.316,72;3724568224801;57.477,06;232986824795
2024-06-25;55.962,08;4522177880258;57.891,70;3987365086563;53.175,03;5429747767759;56.648,50;1559232584857;89.358,21;1131317571651;52.259,74;3717175852788;57.428,92;232225095849
2024-06-26;55.952,84;4507260169848;57.905,63;3970354300617;53.187,25;5416849658953;56.648,47;1558262545289;89.329,88;1129578501692;52.269,18;3711671308661;57.427,23;231400564648
2024-06-27;55.654,29;4471994065578;57.618,45;3940205939626;52.907,64;5368038994785;56.357,29;1549039272188;88.911,00;1123163409564;51.984,15;3689342202845;57.155,80;229805118509
2024-06-28;55.679,23;4460768158802;57.638,06;3935730100356;52.902,88;5354990794212;56.361,61;1547543848397;88.946,64;1122811516128;51.998,57;3689087073952;57.159,43;229476210270
2024-06-29;55.679,23;4460768158802;57.638,06;3935730100356;52.902,88;5354990794212;56.361,61;1547543848397;88.946,64;1122811516128;51.998,57;3689087073952;57.159,43;229476210270
2024-06-30;55.679,23;4460768158802;57.638,06;3935730100356;52.902,88;5354990794212;56.361,61;1547543848397;88.946,64;1122811516128;51.998,57;3689087073952;57.159,43;229476210270
2024-07-01;55.624,71;4439455771665;57.568,84;3924758855003;52.859,65;5342889030073;56.287,67;1543487128295;88.837,09;1125494137443;51.936,69;3676618786985;57.052,90;231441409537
2024-07-02;55.395,62;4404159265633;57.326,96;3901889681603;52.663,58;5315652856073;56.092,52;1536921674358;88.539,97;1120274440523;51.735,60;3661202396701;56.873,21;230518876537
2024-07-03;55.386,90;4392092441856;57.321,31;3891022291327;52.645,92;5304878641476;56.074,99;1535438512925;88.503,37;1118172398043;51.739,28;3658961057012;56.848,42;230116128996
2024-07-04;55.550,37;4398831356069;57.487,36;3899145117259;52.799,74;5315839805845;56.216,95;1538795034546;88.738,00;1120677823027;51.885,62;3667840717118;56.990,98;230581220442
2024-07-05;55.552,12;4392635319440;57.476,61;3889810882203;52.798,15;5303361621253;56.214,42;1537306424089;88.764,61;1120401085070;51.866,56;3665592050427;56.988,98;230134916556
2024-07-06;55.552,12;4392635319440;57.476,61;3889810882203;52.798,15;5303361621253;56.214,42;1537306424089;88.764,61;1120401085070;51.866,56;3665592050427;56.988,98;230134916556
2024-07-07;55.552,12;4392635319440;57.476,61;3889810882203;52.798,15;5303361621253;56.214,42;1537306424089;88.764,61;1120401085070;51.866,56;3665592050427;56.988,98;230134916556
2024-07-08;55.794,32;4404598630444;57.708,47;3898238691752;53.003,89;5314369201894;56.417,14;1541870052205;89.076,25;1123516606765;52.092,16;3680193303037;57.188,30;230746588986
2024-07-09;55.965,15;4412194923875;57.885,61;3905846481712;53.162,58;5321486739344;56.605,52;1546495858638;89.375,71;1126807955735;52.249,59;3689245394693;57.371,24;231246488083
2024-07-10;55.976,68;4409228481085;57.910,84;3901343131463;53.192,13;5318121749098;56.627,87;1546087223240;89.402,94;1126691876816;52.262,84;3687994885940;57.390,35;231368004085
2024-07-11;56.002,03;4401290022457;57.940,64;3893478211572;53.249,49;5317576608603;56.644,60;1546641766070;89.473,37;1127555635670;52.300,59;3689260069523;57.423,86;231473810693
2024-07-12;56.443,25;4430228488638;58.382,67;3919534558433;53.664,51;5346542180053;57.087,01;1558078354326;90.154,82;1136407232749;52.733,26;3712468451587;57.797,55;232619326957
2024-07-13;56.443,25;4430228488638;58.382,67;3919534558433;53.664,51;5346542180053;57.087,01;1558078354326;90.154,82;1136407232749;52.733,26;3712468451587;57.797,55;232619326957
2024-07-14;56.443,25;4430228488638;58.382,67;3919534558433;53.664,51;5346542180053;57.087,01;1558078354326;90.154,82;1136407232749;52.733,26;3712468451587;57.797,55;232619326957
2024-07-15;56.558,64;4427396494203;58.527,46;3926906954906;53.791,48;5350673208812;57.231,72;1560993224104;90.309,27;1141986423253;52.861,91;3717559491960;57.942,09;236811651960
2024-07-16;56.558,64;4427396494203;58.527,46;3926906954906;53.791,48;5350673208812;57.231,72;1560993224104;90.309,27;1141986423253;52.861,91;3717559491960;57.942,09;236811651960
2024-07-17;56.609,60;4456698599871;58.517,71;3952613293885;53.802,70;5380014585882;57.255,87;1565165054185;90.412,88;1146977677076;52.875,20;3724885558862;57.985,91;238390818941
2024-07-18;56.848,90;4488706806219;58.784,15;3980410923006;54.028,66;5422275584717;57.495,27;1573926074974;90.791,01;1153770051955;53.117,06;3746696284205;58.184,46;239705366732
2024-07-19;56.968,10;4503622895497;58.909,46;3994283162067;54.139,72;5440739498038;57.631,96;1583047773062;90.973,54;1157500912473;53.219,69;3759274292813;58.321,99;240900441310
2024-07-20;56.968,10;4503622895497;58.909,46;3994283162067;54.139,72;5440739498038;57.631,96;1583047773062;90.973,54;1157500912473;53.219,69;3759274292813;58.321,99;240900441310
2024-07-21;56.968,10;4503622895497;58.909,46;3994283162067;54.139,72;5440739498038;57.631,96;1583047773062;90.973,54;1157500912473;53.219,69;3759274292813;58.321,99;240900441310
2024-07-22;56.900,76;4500846439284;58.855,47;3991498999241;54.085,60;5437443312166;57.573,19;1581369337445;90.876,67;1155941952411;53.172,05;3756632144007;58.280,91;240806475205
2024-07-23;56.950,59;4507274993747;58.911,75;3995485876987;54.138,94;5443475583285;57.623,09;1583507890926;90.952,76;1156711643940;53.217,15;3758522506005;58.335,31;241319559643
2024-07-24;57.004,75;4512522588458;58.980,29;3998701697488;54.193,05;5447681173783;57.677,65;1584975110005;91.025,02;1157486767743;53.267,57;3761340943988;58.375,77;241561881374
2024-07-25;57.101,20;4520561348973;59.062,08;4005427985698;54.265,49;5454361100829;57.778,92;1587326454350;91.151,90;1158842878068;53.355,55;3766220899246;58.437,35;241820955821
2024-07-26;57.260,90;4526721756519;59.222,51;4002273665034;54.403,89;5443528752596;57.945,53;1590275829337;91.416,87;1161899873020;53.510,50;3774386318709;58.612,38;242329114625
2024-07-27;57.260,90;4526721756519;59.222,51;4002273665034;54.403,89;5443528752596;57.945,53;1590275829337;91.416,87;1161899873020;53.510,50;3774386318709;58.612,38;242329114625
2024-07-28;57.260,90;4526721756519;59.222,51;4002273665034;54.403,89;5443528752596;57.945,53;1590275829337;91.416,87;1161899873020;53.510,50;3774386318709;58.612,38;242329114625
2024-07-29;57.436,75;4538493089326;59.422,82;4011488684222;54.598,59;5460402925935;58.146,66;1595285693909;91.703,69;1165467485094;53.683,82;3784980284266;58.793,39;243105190609
2024-07-30;57.481,66;4543572608090;59.482,98;4014720582841;54.648,71;5466609027856;58.187,06;1596398547945;91.767,42;1168113697984;53.727,42;3791900014257;58.840,94;243969903887
2024-07-31;57.602,37;4549833457238;59.608,37;4022728922185;54.756,93;5474760187277;58.314,54;1600179632296;91.955,17;1170842883049;53.843,97;3800106852899;58.954,92;244482291708
2024-08-01;57.807,73;4552592255039;59.817,02;4027138200383;54.968,04;5489676976361;58.531,67;1605532349675;92.306,43;1177196035480;54.034,46;3806310506045;59.182,14;248098766898
2024-08-02;58.189,40;4582207025525;60.251,81;4053384334529;55.357,83;5525780541041;58.930,12;1616009092780;92.833,92;1183582767863;54.406,05;3832930032591;59.478,06;249541980779
2024-08-03;58.189,40;4582207025525;60.251,81;4053384334529;55.357,83;5525780541041;58.930,12;1616009092780;92.833,92;1183582767863;54.406,05;3832930032591;59.478,06;249541980779
2024-08-04;58.189,40;4582207025525;60.251,81;4053384334529;55.357,83;5525780541041;58.930,12;1616009092780;92.833,92;1183582767863;54.406,05;3832930032591;59.478,06;249541980779
2024-08-05;59.001,60;4644506064226;61.143,30;4112990035486;56.089,58;5598054280492;59.746,34;1638553696614;94.080,52;1198790677313;55.184,92;3887172880402;60.195,77;252592272983
2024-08-06;59.338,00;4670043815765;61.492,40;4130134028953;56.357,77;5622584951986;60.061,69;1647267156035;94.583,80;1205146344599;55.503,15;3909305983399;60.510,74;254111206160
2024-08-07;59.071,80;4648391763501;61.172,19;4114321322398;56.094,32;5600052666056;59.757,82;1638735259022;94.139,07;1199155238608;55.224,33;3891089034172;60.187,48;252880684537
2024-08-08;59.002,76;4709814352528;61.058,09;4118414460358;56.027,87;5610957512178;59.668,75;1637714885469;93.988,86;1198592139641;55.125,65;3885032799008;60.106,76;253349975738
2024-08-09;59.030,34;4833483733664;61.076,97;4178807899095;56.058,57;5693932201293;59.679,07;1645787548557;94.045,47;1205739867879;55.148,72;3901302833271;60.149,50;256197934611
2024-08-10;59.030,34;4833483733664;61.076,97;4178807899095;56.058,57;5693932201293;59.679,07;1645787548557;94.045,47;1205739867879;55.148,72;3901302833271;60.149,50;256197934611
2024-08-11;59.030,34;4833483733664;61.076,97;4178807899095;56.058,57;5693932201293;59.679,07;1645787548557;94.045,47;1205739867879;55.148,72;3901302833271;60.149,50;256197934611
2024-08-12;59.150,53;4868602979710;61.203,70;4196846782767;56.141,31;5724829769418;59.785,66;1651286601463;94.212,96;1211154313748;55.259,35;3910891375636;60.276,09;257559500217
2024-08-13;59.255,00;4892884214756;61.327,73;4212861862801;56.245,33;5746682303747;59.892,05;1656662865671;94.396,94;1213237841189;55.356,52;3919258984370;60.358,31;258469207520
2024-08-14;59.691,45;4934983632973;61.775,31;4241718961439;56.661,91;5787082692041;60.345,58;1670838681337;95.078,96;1222537384575;55.761,90;3943234315209;60.779,03;261040299917
2024-08-15;59.691,45;4934983632973;61.775,31;4241718961439;56.661,91;5787082692041;60.345,58;1670838681337;95.078,96;1222537384575;55.761,90;3943234315209;60.779,03;261040299917
2024-08-16;59.915,64;4950962271783;62.013,10;4239722816668;56.888,91;5793575055451;60.585,93;1676310665102;95.457,79;1230466137874;55.954,32;3948830852749;60.993,17;264442482284
2024-08-17;59.915,64;4950962271783;62.013,10;4239722816668;56.888,91;5793575055451;60.585,93;1676310665102;95.457,79;1230466137874;55.954,32;3948830852749;60.993,17;264442482284
2024-08-18;59.915,64;4950962271783;62.013,10;4239722816668;56.888,91;5793575055451;60.585,93;1676310665102;95.457,79;1230466137874;55.954,32;3948830852749;60.993,17;264442482284
2024-08-19;59.892,05;4955283810059;61.973,64;4237758179618;56.871,54;5791859990239;60.566,19;1678216084127;95.460,23;1232699021704;55.957,92;3951291548673;61.035,68;265188981762
2024-08-20;60.038,10;4966948388318;62.150,09;4249797173557;57.001,73;5800614273185;60.719,82;1683578162658;95.692,75;1235996963399;56.114,03;3961598622053;61.192,80;266159365914
2024-08-21;60.351,88;4989509029551;62.512,12;4271539583371;57.302,03;5828026208843;61.058,32;1692652113860;96.185,26;1241942212989;56.411,22;3981212163815;61.534,38;267782532902
2024-08-22;60.544,30;4959891665963;62.728,71;4281329396617;57.494,27;5839406401089;61.254,39;1697302447173;96.451,10;1244881785022;56.583,49;3991401936264;61.699,87;268054914578
2024-08-23;60.445,77;4928259493764;62.636,89;4271958032412;57.414,24;5821207160593;61.143,54;1693603054893;96.309,43;1241681560748;56.502,47;3982977376239;61.638,93;267354329241
2024-08-24;60.445,77;4928259493764;62.636,89;4271958032412;57.414,24;5821207160593;61.143,54;1693603054893;96.309,43;1241681560748;56.502,47;3982977376239;61.638,93;267354329241
2024-08-25;60.445,77;4928259493764;62.636,89;4271958032412;57.414,24;5821207160593;61.143,54;1693603054893;96.309,43;1241681560748;56.502,47;3982977376239;61.638,93;267354329241
2024-08-26;60.739,32;4935726171316;62.937,56;4289445229356;57.692,60;5843481329521;61.433,83;1701153180517;96.749,99;1246920629678;56.777,25;4001350681559;61.913,24;267843795060
2024-08-27;60.738,84;4940891426187;62.938,33;4308854877586;57.688,94;5854243269760;61.435,68;1702196885198;96.731,37;1247603472944;56.786,30;4006839906235;61.903,87;268293558729
2024-08-28;60.729,62;4947577057446;62.913,88;4311865418576;57.675,46;5857357127334;61.424,14;1702284922910;96.709,86;1248506410347;56.763,03;4006804831499;61.883,63;268230902889
2024-08-29;60.713,03;4957718283962;62.910,15;4317971305997;57.664,80;5860640842862;61.415,33;1702985470583;96.689,80;1248656313674;56.756,80;4009361283253;61.864,56;267841624437
2024-08-30;60.651,56;4957073653081;62.849,55;4318681553867;57.596,04;5858575870605;61.373,61;1702011273343;96.594,66;1248044709303;56.711,99;4006710962481;61.801,76;267397210301
2024-08-31;60.651,56;4957073653081;62.849,55;4318681553867;57.596,04;5858575870605;61.373,61;1702011273343;96.594,66;1248044709303;56.711,99;4006710962481;61.801,76;267397210301
2024-09-01;60.651,56;4957073653081;62.849,55;4318681553867;57.596,04;5858575870605;61.373,61;1702011273343;96.594,66;1248044709303;56.711,99;4006710962481;61.801,76;267397210301
2024-09-02;60.712,06;4955537843923;62.893,42;4322739856416;57.649,29;5866192825171;61.430,12;1703573465008;96.671,32;1253120957164;56.754,78;4002745872819;61.867,55;269480240978
2024-09-03;60.673,18;4954128017772;62.851,28;4319548317012;57.602,31;5865576244787;61.356,42;1701836446365;96.596,93;1252060394520;56.710,06;3999468953420;61.813,72;269269307233
2024-09-04;60.955,20;4975818714394;63.131,57;4333570324341;57.851,36;5890097250002;61.648,98;1709545415839;97.055,86;1257247077177;56.991,00;4017394546490;62.079,64;270581466167
2024-09-05;61.555,07;5028986243867;63.770,16;4374353822624;58.408,89;5948347684333;62.246,03;1726376280531;97.970,53;1268712682268;57.543,27;4055121141887;62.656,17;273255004873
2024-09-06;61.736,98;5042944706295;63.971,79;4389767708410;58.587,69;5962564812865;62.423,87;1731007429159;98.263,42;1272309912693;57.724,22;4065933723394;62.854,75;274097304632
2024-09-07;61.736,98;5042944706295;63.971,79;4389767708410;58.587,69;5962564812865;62.423,87;1731007429159;98.263,42;1272309912693;57.724,22;4065933723394;62.854,75;274097304632
2024-09-08;61.736,98;5042944706295;63.971,79;4389767708410;58.587,69;5962564812865;62.423,87;1731007429159;98.263,42;1272309912693;57.724,22;4065933723394;62.854,75;274097304632
2024-09-09;62.112,85;5077709937519;64.398,01;4421504406315;58.962,16;5996726218634;62.809,58;1742022556270;98.854,97;1280291292735;58.086,26;4090323303314;63.217,50;275695356533
2024-09-10;62.384,04;5093917202998;64.648,71;4443464615313;59.218,37;6018762305149;63.068,46;1748260917518;99.285,76;1283975010656;58.326,17;4105836750356;63.472,38;277123665593
2024-09-11;62.904,52;5145126995181;65.239,38;4478019540821;59.761,55;6076902682365;63.645,86;1765357977753;100.133,86;1295003678685;58.848,53;4140481963413;64.021,75;279969367110
2024-09-12;63.136,29;5169999862042;65.433,39;4498232569056;59.944,20;6103715425079;63.856,29;1773186456311;100.486,84;1300025325906;59.053,05;4157173895514;64.284,71;281402627443
2024-09-13;63.162,17;5182354129612;65.445,45;4503879972733;59.981,34;6114813112782;63.892,21;1776948704108;100.520,71;1301781655672;59.070,22;4161758977887;64.311,50;282028614627
2024-09-14;63.162,17;5182354129612;65.445,45;4503879972733;59.981,34;6114813112782;63.892,21;1776948704108;100.520,71;1301781655672;59.070,22;4161758977887;64.311,50;282028614627
2024-09-15;63.162,17;5182354129612;65.445,45;4503879972733;59.981,34;6114813112782;63.892,21;1776948704108;100.520,71;1301781655672;59.070,22;4161758977887;64.311,50;282028614627
2024-09-16;63.354,68;5197872954889;65.629,14;4524807936511;60.153,84;6134467014955;64.083,96;1781845462018;100.822,27;1313663235176;59.239,78;4169888170111;64.502,95;285176260346
2024-09-17;63.396,90;5206674997240;65.632,48;4529385395227;60.139,71;6140156832636;64.091,53;1783679730332;100.863,69;1316522119327;59.238,45;4171518115387;64.516,72;285631951029
2024-09-18;63.396,90;5206674997240;65.632,48;4529385395227;60.139,71;6140156832636;64.091,53;1783679730332;100.863,69;1316522119327;59.238,45;4171518115387;64.516,72;285631951029
2024-09-19;63.396,90;5206674997240;65.632,48;4529385395227;60.139,71;6140156832636;64.091,53;1783679730332;100.863,69;1316522119327;59.238,45;4171518115387;64.516,72;285631951029
2024-09-20;63.396,90;5206674997240;65.632,48;4529385395227;60.139,71;6140156832636;64.091,53;1783679730332;100.863,69;1316522119327;59.238,45;4171518115387;64.516,72;285631951029
2024-09-21;63.396,90;5206674997240;65.632,48;4529385395227;60.139,71;6140156832636;64.091,53;1783679730332;100.863,69;1316522119327;59.238,45;4171518115387;64.516,72;285631951029
2024-09-22;63.396,90;5206674997240;65.632,48;4529385395227;60.139,71;6140156832636;64.091,53;1783679730332;100.863,69;1316522119327;59.238,45;4171518115387;64.516,72;285631951029
2024-09-23;63.258,42;5202248683521;65.495,76;4529463923629;60.068,61;6137973203802;64.017,38;1785375232084;100.694,19;1316280898845;59.125,95;4166718380787;64.395,16;285692150826
2024-09-24;63.243,23;5208851786612;65.487,30;4532640341073;60.048,57;6141441254341;63.996,13;1786255544227;100.659,51;1316666965785;59.109,71;4166081309835;64.383,97;285919609493
2024-09-25;63.393,83;5225214206761;65.659,34;4546363524528;60.188,66;6156259879947;64.164,64;1791315864228;100.909,47;1320542804375;59.263,52;4177743803349;64.572,48;286801287102
2024-09-26;63.523,27;5235755146500;65.735,00;4552262337144;60.270,23;6165719246667;64.247,35;1792902273954;101.001,31;1322253703415;59.348,42;4184184541475;64.668,22;287349216075
2024-09-27;63.795,46;5264990686639;66.090,31;4579144451010;60.584,17;6197082074225;64.619,99;1803983457055;101.579,83;1331339342374;59.653,76;4206060580915;65.038,60;289115251626
2024-09-28;63.795,46;5264990686639;66.090,31;4579144451010;60.584,17;6197082074225;64.619,99;1803983457055;101.579,83;1331339342374;59.653,76;4206060580915;65.038,60;289115251626
2024-09-29;63.795,46;5264990686639;66.090,31;4579144451010;60.584,17;6197082074225;64.619,99;1803983457055;101.579,83;1331339342374;59.653,76;4206060580915;65.038,60;289115251626
2024-09-30;64.278,93;5303192236610;66.557,25;4598789851261;61.010,45;6216297808047;65.085,08;1815526615681;102.342,02;1339599305557;60.091,46;4233710755932;65.500,66;290770381160
2024-10-01;64.235,19;5282721986066;66.501,36;4587388635525;60.962,75;6191635570212;65.059,06;1810385142344;102.293,28;1340725879011;60.064,06;4222758047894;65.531,77;292034772757
2024-10-02;64.750,65;5326873885799;67.045,98;4616897073112;61.454,53;6238365652387;65.585,72;1824936357245;103.109,56;1350856875243;60.571,91;4259529564298;66.096,48;294264323260
2024-10-03;64.430,30;5301080235616;66.705,80;4586601825533;61.150,29;6209302321540;65.251,68;1815634197937;102.614,28;1345525912715;60.262,57;4237064630386;65.677,52;292402723826
2024-10-04;63.927,20;5252053341304;66.192,76;4547096810481;60.689,23;6161026602319;64.769,54;1802695213535;101.799,27;1335028940128;59.798,72;4202737787106;65.144,78;289968524761
2024-10-05;63.927,20;5252053341304;66.192,76;4547096810481;60.689,23;6161026602319;64.769,54;1802695213535;101.799,27;1335028940128;59.798,72;4202737787106;65.144,78;289968524761
2024-10-06;63.927,20;5252053341304;66.192,76;4547096810481;60.689,23;6161026602319;64.769,54;1802695213535;101.799,27;1335028940128;59.798,72;4202737787106;65.144,78;289968524761
2024-10-07;63.164,18;5209364160268;65.368,51;4504496814101;59.951,91;6093955679971;63.997,53;1781444088710;100.641,83;1320883617466;59.069,12;4154693820904;64.363,16;286505039022
2024-10-08;62.810,53;5241096236229;65.001,14;4491459242479;59.602,27;6079800582399;63.616,01;1772677268665;100.084,91;1315178832637;58.729,46;4132539608839;63.968,91;285185496503
2024-10-09;62.632,76;5262692926362;64.811,17;4486140771848;59.442,68;6074970635418;63.429,66;1768298913907;99.792,10;1314028822038;58.569,78;4124559576853;63.781,56;284451590554
2024-10-10;62.249,72;5231874936838;64.423,80;4456127476092;59.064,35;6032423264660;63.036,18;1756549001023;99.171,39;1304954269679;58.216,51;4100298738926;63.389,19;282566999003
2024-10-11;61.945,07;5205572433323;64.099,84;4425420052902;58.778,36;5997310836912;62.702,20;1747529203470;98.646,82;1295668428481;57.907,83;4073314117479;63.058,58;281191726578
2024-10-12;61.945,07;5205572433323;64.099,84;4425420052902;58.778,36;5997310836912;62.702,20;1747529203470;98.646,82;1295668428481;57.907,83;4073314117479;63.058,58;281191726578
2024-10-13;61.945,07;5205572433323;64.099,84;4425420052902;58.778,36;5997310836912;62.702,20;1747529203470;98.646,82;1295668428481;57.907,83;4073314117479;63.058,58;281191726578
2024-10-14;61.798,09;5150934136625;63.962,68;4399324520039;58.654,72;5959050155635;62.579,88;1744370656116;98.390,18;1290540682121;57.762,02;4060361486042;62.881,35;279676747182
2024-10-15;61.645,35;5118231728337;63.798,46;4374312808585;58.499,79;5916927213863;62.420,39;1738839852091;98.145,73;1290499521848;57.615,69;4042281650692;62.732,79;279504355499
2024-10-16;61.648,32;5110289298606;63.770,70;4360641986146;58.510,52;5906580202625;62.428,08;1741596555994;98.153,18;1290325159225;57.633,93;4045034053272;62.748,41;279644746692
2024-10-17;62.261,80;5151445407332;64.445,90;4395398939069;59.130,91;5976048997654;63.057,60;1762806214388;99.167,90;1303226388383;58.256,38;4091626071889;63.447,42;283046696021
2024-10-18;62.107,22;5120139572204;64.320,53;4371044413546;58.989,84;5953814691233;62.923,41;1758202185739;98.924,75;1300030369795;58.076,73;4076620381166;63.279,95;282283907499
2024-10-19;62.107,22;5120139572204;64.320,53;4371044413546;58.989,84;5953814691233;62.923,41;1758202185739;98.924,75;1300030369795;58.076,73;4076620381166;63.279,95;282283907499
2024-10-20;62.107,22;5120139572204;64.320,53;4371044413546;58.989,84;5953814691233;62.923,41;1758202185739;98.924,75;1300030369795;58.076,73;4076620381166;63.279,95;282283907499
2024-10-21;62.346,74;5122089096513;64.545,71;4391759648584;59.202,03;5968940345913;63.149,05;1764750925391;99.297,53;1304173505525;58.307,34;4092274198986;63.511,68;283290045710
2024-10-22;61.996,93;5088942435209;64.232,64;4377396710167;58.889,49;5953645434270;62.803,01;1755235487173;98.735,75;1295937712320;57.957,97;4067308602686;63.154,21;282061932407
2024-10-23;61.663,07;5054723237357;63.891,71;4355194357145;58.555,94;5920552036964;62.481,38;1745727712012;98.188,16;1288654139837;57.644,22;4045818609986;62.808,29;280495533988
