Valores Confirmados;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
01-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
02-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
03-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
04-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
05-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
06-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
07-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
08-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
09-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
10-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
11-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
12-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
13-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
14-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
15-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
16-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
17-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
18-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
19-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
20-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
21-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
22-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
23-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
24-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
25-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
26-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
27-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
28-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
29-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
30-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
31-08-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
01-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
02-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
03-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
04-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
05-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
06-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
07-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
08-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
09-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
10-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
11-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
12-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
13-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
14-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
15-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
16-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
17-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
18-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
19-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
20-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
21-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
22-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
23-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
24-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
25-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
26-09-2002;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00;10000,00;0,00
27-09-2002;10000,00;34486846646,00;10000,00;60385202462,00;10000,00;7296796614,00;10000,00;1280858021,00;10000,00;20971893564,00;9999,89;8436869595,00;10000,00;18868105346,00
28-09-2002;10000,00;34486846646,00;10000,00;60385202462,00;10000,00;7296796614,00;10000,00;1280858021,00;10000,00;20971893564,00;9999,89;8436869595,00;10000,00;18868105346,00
29-09-2002;10000,00;34486846646,00;10000,00;60385202462,00;10000,00;7296796614,00;10000,00;1280858021,00;10000,00;20971893564,00;9999,89;8436869595,00;10000,00;18868105346,00
30-09-2002;10019,26;34553283621,00;10017,93;60523529010,00;9974,85;7278442986,00;10032,67;1285390490,00;10013,13;20999433983,00;10001,76;8438449895,00;10011,37;18889564299,00
01-10-2002;9985,69;34437483807,00;9985,21;60325658765,00;9938,20;7251706427,00;9995,12;1280579214,00;9967,40;20912258178,00;9961,72;8404666155,00;10002,01;18871893621,00
02-10-2002;9962,16;34356351566,00;9964,53;60200360696,00;9913,92;7233985807,00;9953,90;1275298452,00;9943,42;20861887803,00;9949,61;8394449767,00;9977,86;18826337550,00
03-10-2002;9988,53;34447277933,00;9976,38;60270335428,00;9921,69;7239658849,00;9992,80;1280281937,00;9968,60;20914696139,00;9977,60;8418068674,00;9989,47;18848243748,00
04-10-2002;10011,25;34525636413,00;9988,63;60352957393,00;9947,94;7258808188,00;9996,58;1280765779,00;9967,37;20912115271,00;9981,78;8421592547,00;10003,03;18873461741,00
05-10-2002;10011,25;34525636413,00;9988,63;60352957393,00;9947,94;7258808188,00;9996,58;1280765779,00;9967,37;20912115271,00;9981,78;8421592547,00;10003,03;18873461741,00
06-10-2002;10011,25;34525636413,00;9988,63;60352957393,00;9947,94;7258808188,00;9996,58;1280765779,00;9967,37;20912115271,00;9981,78;8421592547,00;10003,03;18873461741,00
07-10-2002;10004,42;44754792904,00;9989,39;60357272134,00;9973,35;7277348544,00;9977,44;1278313298,00;9972,04;20918545811,00;9981,56;8421411210,00;10017,70;18901135550,00
08-10-2002;10008,48;44772934973,00;10003,29;60394082276,00;10005,95;7293093688,00;9982,91;1279014722,00;9984,12;20943608306,00;9996,05;8432963444,00;10032,75;18929532899,00
09-10-2002;9988,69;44683313054,00;10003,64;60335231798,00;10014,96;7299648719,00;9976,79;1278231026,00;9986,38;20921380406,00;10001,37;8426745238,00;10035,66;18915152846,00
10-10-2002;10015,04;44801214237,00;10014,58;60392956141,00;10001,87;7290110160,00;9991,57;1280123509,00;9986,04;20920646990,00;9995,56;8421846277,00;10045,02;18932796120,00
11-10-2002;10006,07;52610248619,00;9997,76;60640062223,00;9976,93;7271931814,00;9971,96;1275728888,00;9967,05;20880790752,00;9979,28;8408111121,00;10021,08;33596885247,00
12-10-2002;10006,07;52610248619,00;9997,76;60640062223,00;9976,93;7271931814,00;9971,96;1275728888,00;9967,05;20880790752,00;9979,28;8408111121,00;10021,08;33596885247,00
13-10-2002;10006,07;52610248619,00;9997,76;60640062223,00;9976,93;7271931814,00;9971,96;1275728888,00;9967,05;20880790752,00;9979,28;8408111121,00;10021,08;33596885247,00
14-10-2002;9977,38;52459399108,00;9975,19;60495872270,00;9978,79;7264600367,00;9970,31;1275517705,00;9975,93;20899335196,00;9961,61;8393207669,00;10036,97;33619295946,00
15-10-2002;10012,22;52543890342,00;10000,37;60647887496,00;9951,19;7246132703,00;9999,44;1279291674,00;9981,93;20911860037,00;10007,72;8432054642,00;10080,82;33731331119,00
16-10-2002;10003,50;52368023754,00;9989,29;60579546412,00;9963,89;7255381181,00;10004,83;1279981507,00;9980,02;20907711612,00;9995,36;8421642801,00;10084,35;33743164422,00
17-10-2002;10014,03;52423121049,00;10002,39;60657906183,00;9987,87;7340455506,00;10031,19;1282971665,00;9984,14;20914580750,00;10024,73;8446295123,00;10111,60;33834322521,00
18-10-2002;9995,38;52268911510,00;9986,59;84590549938,00;9988,29;7340725834,00;10011,64;1280471273,00;9985,38;20914195037,00;10014,93;8437371658,00;10090,01;33764663763,00
19-10-2002;9995,38;52268911510,00;9986,59;84590549938,00;9988,29;7340725834,00;10011,64;1280471273,00;9985,38;20914195037,00;10014,93;8437371658,00;10090,01;33764663763,00
20-10-2002;9995,38;52268911510,00;9986,59;84590549938,00;9988,29;7340725834,00;10011,64;1280471273,00;9985,38;20914195037,00;10014,93;8437371658,00;10090,01;33764663763,00
21-10-2002;10007,04;52330150574,00;10006,11;84415990578,00;9982,30;7336329264,00;10033,12;1283218096,00;9994,47;20933116966,00;10026,12;32428215015,00;10107,63;33750207167,00
22-10-2002;10017,02;52380480471,00;9988,88;84276523455,00;9995,59;7346091552,00;10018,90;1274635334,00;9988,66;20922685524,00;10007,57;32368205964,00;10124,62;33806866431,00
23-10-2002;9996,30;52279594695,00;9998,43;84381104009,00;9954,26;7315718442,00;10019,14;1274665813,00;10008,36;20963545562,00;10005,26;32366619957,00;10116,79;33784812143,00
24-10-2002;9992,11;52253247752,00;9974,35;84177032273,00;9953,43;7315107186,00;10023,04;1275575955,00;9980,14;20903585285,00;9998,56;32347250581,00;10116,74;33800674670,00
25-10-2002;10017,99;67760087235,00;9984,81;84265082693,00;9970,20;7336347470,00;10033,21;1276869690,00;10004,67;99976402648,00;9998,66;32347142578,00;10122,37;33857144866,00
26-10-2002;10017,99;67760087235,00;9984,81;84265082693,00;9970,20;7336347470,00;10033,21;1276869690,00;10004,67;99976402648,00;9998,66;32347142578,00;10122,37;33857144866,00
27-10-2002;10017,99;67760087235,00;9984,81;84265082693,00;9970,20;7336347470,00;10033,21;1276869690,00;10004,67;99976402648,00;9998,66;32347142578,00;10122,37;33857144866,00
28-10-2002;10030,32;67880218580,00;9983,86;84459659408,00;9979,78;7347990773,00;10010,69;1275949969,00;9996,97;99899371559,00;9994,74;32419166593,00;10119,14;50980367706,00
29-10-2002;10038,64;67970314115,00;9977,92;84509833378,00;9992,42;7296301616,00;10012,30;1277025368,00;10003,80;100344453826,00;9999,87;32435794396,00;10123,23;51023709246,00
30-10-2002;10052,03;68120075275,00;9995,33;126365835436,00;9995,47;7299197753,00;10024,25;1279318371,00;10017,79;100483223832,00;10011,69;32488099301,00;10129,27;51054148558,00
31-10-2002;10079,95;68308880540,00;9998,18;126401523883,00;9994,65;90713522365,00;10011,81;8428958997,00;10021,05;100549941077,00;10004,96;32477087262,00;10130,25;197902103804,00
01-11-2002;10079,95;68308880540,00;9998,18;126401523883,00;9994,65;90713522365,00;10011,81;8428958997,00;10021,05;100549941077,00;10004,96;32477087262,00;10130,25;197902103804,00
02-11-2002;10079,95;68308880540,00;9998,18;126401523883,00;9994,65;90713522365,00;10011,81;8428958997,00;10021,05;100549941077,00;10004,96;32477087262,00;10130,25;197902103804,00
03-11-2002;10079,95;68308880540,00;9998,18;126401523883,00;9994,65;90713522365,00;10011,81;8428958997,00;10021,05;100549941077,00;10004,96;32477087262,00;10130,25;197902103804,00
04-11-2002;10080,90;313706698289,00;9997,81;126387777312,00;9985,12;90626978525,00;10034,05;8447684662,00;10023,24;629388428448,00;10005,33;32478310289,00;10138,16;198151063759,00
05-11-2002;10125,22;314998759999,00;9996,98;126392460027,00;9987,92;90652383421,00;10083,05;8488941482,00;10037,77;630182676483,00;10006,94;237458731272,00;10145,40;198292669898,00
06-11-2002;10150,20;321595819718,00;10006,37;456469721040,00;10022,34;90998885143,00;10084,38;63086236432,00;10074,54;632491772014,00;10046,84;270944854487,00;10176,75;217745656585,00
07-11-2002;10155,01;321525683596,00;9998,80;448126787306,00;10005,18;90839015187,00;10072,09;63009335483,00;10064,17;631903382535,00;10041,32;270796387919,00;10168,20;217571849426,00
08-11-2002;10168,96;321913778977,00;9998,80;448125591547,00;10016,53;90967891607,00;10067,55;62980749775,00;10056,25;631038195742,00;10039,70;270808579833,00;10167,03;272295449136,00
09-11-2002;10168,96;321913778977,00;9998,80;448125591547,00;10016,53;90967891607,00;10067,55;62980749775,00;10056,25;631038195742,00;10039,70;270808579833,00;10167,03;272295449136,00
10-11-2002;10168,96;321913778977,00;9998,80;448125591547,00;10016,53;90967891607,00;10067,55;62980749775,00;10056,25;631038195742,00;10039,70;270808579833,00;10167,03;272295449136,00
11-11-2002;10143,59;431908543524,00;9984,27;447468640087,00;10014,90;94495919027,00;10062,44;67456445229,00;10043,03;662883925203,00;10029,37;327699281970,00;10164,88;271838829080,00
12-11-2002;10139,90;431528365510,00;9988,63;447557543819,00;10014,58;94526751252,00;10059,61;67437477236,00;10036,87;662129671526,00;10031,50;327801889302,00;10159,61;270588578989,00
13-11-2002;10133,09;431239116529,00;9976,87;447026423880,00;10006,43;93911021352,00;10055,46;67454560467,00;10031,38;661337458980,00;10022,63;326719719379,00;10147,60;270277066928,00
14-11-2002;10146,22;431839749664,00;9991,45;446194847811,00;10010,48;93954936286,00;10071,62;67565966240,00;10035,89;661128167871,00;10027,83;326924956618,00;10156,53;272680022386,00
15-11-2002;10131,67;434023140511,00;9978,14;506797858446,00;9995,75;93857402796,00;10057,09;67518055496,00;10025,08;660399916426,00;10008,63;326240487504,00;10144,44;272354872398,00
16-11-2002;10131,67;434023140511,00;9978,14;506797858446,00;9995,75;93857402796,00;10057,09;67518055496,00;10025,08;660399916426,00;10008,63;326240487504,00;10144,44;272354872398,00
17-11-2002;10131,67;434023140511,00;9978,14;506797858446,00;9995,75;93857402796,00;10057,09;67518055496,00;10025,08;660399916426,00;10008,63;326240487504,00;10144,44;272354872398,00
18-11-2002;10163,64;435231618566,00;10005,79;508183050855,00;10014,68;94035150497,00;10093,05;67776436658,00;10042,89;791726775755,00;10029,42;326954725339,00;10172,39;273115959724,00
19-11-2002;10156,79;434917901466,00;9998,88;507827293989,00;10023,56;94122411328,00;10090,79;67765088910,00;10046,01;791926980036,00;10023,01;326726369808,00;10178,67;273214943748,00
20-11-2002;10147,12;434429528588,00;9986,77;507285470896,00;10018,59;94069266638,00;10080,07;67692471658,00;10042,68;791913697851,00;10022,98;326773880799,00;10171,06;273161910247,00
21-11-2002;10136,94;434074996259,00;9988,41;507898253841,00;10038,57;94257114712,00;10086,05;67761041230,00;10047,28;792238704561,00;10030,05;338797320048,00;10177,43;273330229847,00
22-11-2002;10147,80;434457186631,00;9982,23;618328132238,00;10032,70;93888757993,00;10075,32;74740794917,00;10039,18;792468526038,00;10025,72;338873698230,00;10166,49;274032071474,00
23-11-2002;10147,80;434457186631,00;9982,23;618328132238,00;10032,70;93888757993,00;10075,32;74740794917,00;10039,18;792468526038,00;10025,72;338873698230,00;10166,49;274032071474,00
24-11-2002;10147,80;434457186631,00;9982,23;618328132238,00;10032,70;93888757993,00;10075,32;74740794917,00;10039,18;792468526038,00;10025,72;338873698230,00;10166,49;274032071474,00
25-11-2002;10199,32;438131050218,00;10025,31;621171526313,00;10039,57;94034501655,00;10103,94;74930630171,00;10064,46;794529207518,00;10055,89;339881361205,00;10202,98;275224204893,00
26-11-2002;10174,26;437139872298,00;10009,32;620691859275,00;10047,38;94132892289,00;10103,96;74967820106,00;10051,29;793468146000,00;10044,60;339459598841,00;10183,02;274836317375,00
27-11-2002;10163,66;436656305768,00;10005,05;620419983445,00;10014,93;93848629572,00;10087,92;74889363390,00;10053,71;793498340922,00;10039,65;339272908232,00;10166,44;274721087304,00
28-11-2002;10124,92;435057901098,00;9968,56;618838646637,00;10009,45;93917015225,00;10054,18;74679590975,00;10017,08;790480725822,00;10007,49;338195243300,00;10136,18;274100842902,00
29-11-2002;10117,07;436360449986,00;9951,84;618319239500,00;9997,83;94840806096,00;10036,62;74668541956,00;9999,86;792304827459,00;9992,51;338471449866,00;10133,18;274401116516,00
30-11-2002;10117,07;436360449986,00;9951,84;618319239500,00;9997,83;94840806096,00;10036,62;74668541956,00;9999,86;792304827459,00;9992,51;338471449866,00;10133,18;274401116516,00
01-12-2002;10117,07;436360449986,00;9951,84;618319239500,00;9997,83;94840806096,00;10036,62;74668541956,00;9999,86;792304827459,00;9992,51;338471449866,00;10133,18;274401116516,00
02-12-2002;10144,97;437779525120,00;9962,34;619791318827,00;10000,60;94866353540,00;10055,20;74866654861,00;9992,79;800818888618,00;9997,54;337856779157,00;10143,64;274702330563,00
03-12-2002;10138,70;437427185289,00;9941,19;618456219486,00;9987,34;94736839581,00;10038,70;74740693833,00;9991,95;800585122360,00;9992,35;337586285003,00;10127,95;273944587725,00
04-12-2002;10181,95;439215401394,00;9978,47;620559536152,00;10021,07;95082849123,00;10082,34;75062810380,00;10035,73;803998717651,00;10034,56;338972870683,00;10167,77;275069700237,00
05-12-2002;10187,72;439404756693,00;10005,11;625037590745,00;10063,82;95820235095,00;10109,05;75252148550,00;10063,02;807508757743,00;10065,34;340655890870,00;10188,13;276296999870,00
06-12-2002;10169,92;437440219835,00;9993,83;624280266064,00;10035,46;95408708887,00;10098,05;75170649916,00;10050,18;806441845204,00;10044,28;339922491433,00;10175,89;275965191907,00
07-12-2002;10169,92;437440219835,00;9993,83;624280266064,00;10035,46;95408708887,00;10098,05;75170649916,00;10050,18;806441845204,00;10044,28;339922491433,00;10175,89;275965191907,00
08-12-2002;10169,92;437440219835,00;9993,83;624280266064,00;10035,46;95408708887,00;10098,05;75170649916,00;10050,18;806441845204,00;10044,28;339922491433,00;10175,89;275965191907,00
09-12-2002;10150,72;436543565063,00;9979,28;623349326405,00;10039,03;95464872684,00;10102,19;75228123660,00;10046,75;805713130447,00;10034,56;339639879856,00;10164,39;278168707954,00
10-12-2002;10186,52;440815250700,00;9997,31;623583065737,00;10051,02;95072928639,00;10112,98;75361222802,00;10070,28;807356319465,00;10051,12;340100666148,00;10187,03;277707302311,00
11-12-2002;10174,25;440180810263,00;9985,58;622976971912,00;10042,92;94940011249,00;10104,43;75338856673,00;10056,15;800330115493,00;10033,56;339541727807,00;10168,39;277379938109,00
12-12-2002;10154,83;439323403951,00;9959,85;621418129518,00;10030,83;94903159497,00;10072,40;75200536025,00;10027,55;793372863632,00;10006,79;338817149985,00;10162,03;277225578316,00
13-12-2002;10157,86;439539048736,00;9958,80;621641174859,00;10021,44;94914936783,00;10068,63;75265811060,00;10029,63;793455856756,00;9998,17;338507154079,00;10145,22;277473839499,00
14-12-2002;10157,86;439539048736,00;9958,80;621641174859,00;10021,44;94914936783,00;10068,63;75265811060,00;10029,63;793455856756,00;9998,17;338507154079,00;10145,22;277473839499,00
15-12-2002;10157,86;439539048736,00;9958,80;621641174859,00;10021,44;94914936783,00;10068,63;75265811060,00;10029,63;793455856756,00;9998,17;338507154079,00;10145,22;277473839499,00
16-12-2002;10199,52;442449852564,00;9986,74;623350728824,00;10049,67;95182382757,00;10104,23;75598470962,00;10060,01;795793024387,00;10033,02;339794901271,00;10169,61;278122611756,00
17-12-2002;10196,92;442363093226,00;9972,80;622485573513,00;10022,45;95022917232,00;10081,36;75484914112,00;10039,29;794093871072,00;10011,82;339136271708,00;10149,71;277749341264,00
18-12-2002;10196,27;442574778700,00;9969,08;622197036746,00;10019,28;94985345557,00;10074,57;75452670565,00;10033,96;793626063364,00;10009,54;339072281919,00;10144,15;277634200231,00
19-12-2002;10222,29;443687957743,00;9987,60;622213919888,00;10028,89;95097536221,00;10087,61;75607126571,00;10052,32;795006114289,00;10027,28;339786505486,00;10164,14;278182935377,00
20-12-2002;10239,86;444629405176,00;9990,60;622449914220,00;10042,07;95083252723,00;10093,21;75682057803,00;10056,89;795531376126,00;10032,18;340206524012,00;10169,89;278845507671,00
21-12-2002;10239,86;444629405176,00;9990,60;622449914220,00;10042,07;95083252723,00;10093,21;75682057803,00;10056,89;795531376126,00;10032,18;340206524012,00;10169,89;278845507671,00
22-12-2002;10239,86;444629405176,00;9990,60;622449914220,00;10042,07;95083252723,00;10093,21;75682057803,00;10056,89;795531376126,00;10032,18;340206524012,00;10169,89;278845507671,00
23-12-2002;10228,00;444192766287,00;9984,40;622287928536,00;10018,86;94946050136,00;10079,52;75611244074,00;10034,14;793968395254,00;10016,10;339800826809,00;10170,48;279033973718,00
24-12-2002;10248,71;445236783331,00;9999,85;624267989956,00;10032,90;95207400370,00;10098,05;75813662910,00;10050,80;795392326200,00;10040,09;340613212664,00;10182,66;279458903454,00
25-12-2002;10248,71;445236783331,00;9999,85;624267989956,00;10032,90;95207400370,00;10098,05;75813662910,00;10050,80;795392326200,00;10040,09;340613212664,00;10182,66;279458903454,00
26-12-2002;10249,14;445416611015,00;10004,76;624544769662,00;10046,70;95429135526,00;10104,31;75859416240,00;10062,41;796212394945,00;10053,67;341490427203,00;10188,56;279615143289,00
27-12-2002;10269,07;449336314026,00;10031,69;628762244838,00;10078,73;96155371314,00;10127,63;76450835630,00;10091,55;800737283918,00;10075,59;342562701155,00;10205,44;281261643708,00
28-12-2002;10269,07;449336314026,00;10031,69;628762244838,00;10078,73;96155371314,00;10127,63;76450835630,00;10091,55;800737283918,00;10075,59;342562701155,00;10205,44;281261643708,00
29-12-2002;10269,07;449336314026,00;10031,69;628762244838,00;10078,73;96155371314,00;10127,63;76450835630,00;10091,55;800737283918,00;10075,59;342562701155,00;10205,44;281261643708,00
30-12-2002;10244,13;448534036225,00;10013,89;629002709381,00;10071,94;96082964512,00;10104,94;76422739812,00;10061,63;800914791028,00;10060,16;342404435995,00;10201,66;281161891345,00
31-12-2002;10258,43;447642223896,00;10037,37;630461532801,00;10082,64;96184987235,00;10131,21;76674934404,00;10091,21;803249821494,00;10074,35;342887230504,00;10211,04;281405127337,00
;;;;;;;;;;;;;;
Valores Confirmados;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER;
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
01-01-2003;10258,43;447642223896,00;10037,37;630461532801,00;10082,64;96184987235,00;10131,21;76674934404,00;10091,21;803249821494,00;10074,35;342887230504,00;10211,04;281405127337,00
02-01-2003;10286,90;448732400276,00;10056,54;631652464161,00;10101,90;96367474157,00;10143,96;76784567311,00;10103,16;803530711607,00;10092,32;343455107929,00;10225,66;281807336176,00
03-01-2003;10275,95;448219187451,00;10066,68;632292953822,00;10100,29;96349224888,00;10157,03;76896143264,00;10109,19;803885687600,00;10091,03;343239036117,00;10228,30;281931758140,00
04-01-2003;10275,95;448219187451,00;10066,68;632292953822,00;10100,29;96349224888,00;10157,03;76896143264,00;10109,19;803885687600,00;10091,03;343239036117,00;10228,30;281931758140,00
05-01-2003;10275,95;448219187451,00;10066,68;632292953822,00;10100,29;96349224888,00;10157,03;76896143264,00;10109,19;803885687600,00;10091,03;343239036117,00;10228,30;281931758140,00
06-01-2003;10281,65;449268639808,00;10046,03;631033555730,00;10087,56;96257951832,00;10142,17;76782843853,00;10085,93;801896432247,00;10077,52;342493224154,00;10204,96;281469843326,00
07-01-2003;10270,81;448171518980,00;10049,37;630911927058,00;10084,55;96246665143,00;10144,23;76636509649,00;10092,04;802040244048,00;10078,09;342489815112,00;10204,71;280924613291,00
08-01-2003;10316,08;450180420152,00;10071,84;632321319182,00;10118,04;96264495481,00;10165,87;76745791977,00;10118,21;803819913779,00;10110,55;343497002129,00;10242,88;281981805951,00
